elapsed_s,unix_ts,arduino_ms,sound_amp,tip_count,last_tip_dt_ms,reed_state,bucket_rate_mm_hr,mic_db_unfiltered,mic_db_filtered,rain_state,baseline_amp
15.419278144836426,1771895307.6419516,14769,4,0,0,1,0.0,12.041199826559248,10.369064284467541,NO_RAIN,3.4166424826846464
15.425673961639404,1771895307.6483474,14802,4,0,0,1,0.0,12.041199826559248,10.385785639888457,NO_RAIN,3.4166424826846464
15.43228816986084,1771895307.6549616,14835,4,0,0,1,0.0,12.041199826559248,10.402339781755165,NO_RAIN,3.4166424826846464
15.439691066741943,1771895307.6623645,14868,3,0,0,1,0.0,9.542425094393248,10.393740634881546,NO_RAIN,3.416281107681913
15.445646047592163,1771895307.6683195,14901,3,0,0,1,0.0,9.542425094393248,10.385227479476661,NO_RAIN,3.4161062511687437
15.4501633644104,1771895307.6728368,14934,4,0,0,1,0.0,12.041199826559248,10.401787202947487,NO_RAIN,3.4161062511687437
15.456172704696655,1771895307.6788461,14967,3,0,0,1,0.0,9.542425094393248,10.393193581861944,NO_RAIN,3.4160160041833523
15.463873863220215,1771895307.6865473,15000,3,0,0,1,0.0,9.542425094393248,10.384685896987255,NO_RAIN,3.4157205681895197
15.46798825263977,1771895307.6906617,15033,3,0,0,1,0.0,9.542425094393248,10.376263288961315,NO_RAIN,3.4154280805775246
15.474972248077393,1771895307.6976457,15066,3,0,0,1,0.0,9.542425094393248,10.367924907015635,NO_RAIN,3.415195638837007
15.47968077659607,1771895307.7023542,15099,3,0,0,1,0.0,9.542425094393248,10.35966990888941,NO_RAIN,3.415195638837007
15.483837366104126,1771895307.7065108,15132,3,0,0,1,0.0,9.542425094393248,10.351497460744447,NO_RAIN,3.415195638837007
15.492141962051392,1771895307.7148154,15165,5,0,0,1,0.0,13.979400086720377,10.387776487004206,NO_RAIN,3.415195638837007
15.496371984481812,1771895307.7190454,15198,5,0,0,1,0.0,13.979400086720377,10.423692723001368,NO_RAIN,3.415195638837007
15.499236822128296,1771895307.7219102,15232,4,0,0,1,0.0,12.041199826559248,10.439867794036946,NO_RAIN,3.4149169860282806
15.50787353515625,1771895307.730547,15265,4,0,0,1,0.0,12.041199826559248,10.455881114362167,NO_RAIN,3.415195638837007
15.513636589050293,1771895307.73631,15298,3,0,0,1,0.0,9.542425094393248,10.446746554162477,NO_RAIN,3.415195638837007
15.517953157424927,1771895307.7406266,15331,3,0,0,1,0.0,9.542425094393248,10.437703339564784,NO_RAIN,3.415195638837007
15.525302171707153,1771895307.7479756,15364,3,0,0,1,0.0,9.542425094393248,10.428750557113068,NO_RAIN,3.415195638837007
15.53018069267273,1771895307.752854,15397,4,0,0,1,0.0,12.041199826559248,10.444875049807528,NO_RAIN,3.4151843375192503
15.53018069267273,1771895307.752854,15430,5,0,0,1,0.0,13.979400086720377,10.480220300176656,NO_RAIN,3.4151843375192503
15.541422843933105,1771895307.7640963,15463,5,0,0,1,0.0,13.979400086720377,10.515212098042094,NO_RAIN,3.4151843375192503
15.545441627502441,1771895307.768115,15496,4,0,0,1,0.0,12.041199826559248,10.530471975327265,NO_RAIN,3.4151843375192503
15.549867153167725,1771895307.7725406,15529,3,0,0,1,0.0,9.542425094393248,10.520591506517924,NO_RAIN,3.4151843375192503
